3038,To the Lighthouse,Virginia Woolf/Eudora Welty,3.78,156907399,9.78016E+12,en-US,209,4116,300,12/27/1989,Harcourt,"{'Lighthouses', 'Fiction', 'Großfamilie', 'Veufs', 'Literature', 'Lighthouses', 'Gewohnheit', 'Lighthouses'}"
3039,The Ethics of Ambiguity,Simone de Beauvoir/Bernard Frechtman,4.15,080650160X,9.78081E+12,eng,162,4114,153,06/01/00,Citadel,"{'Ethics', 'Ambiguity'}"
3040,Nine Horses,Billy Collins,4.17,375755209,9.78038E+12,eng,144,4107,246,10/14/2003,Random House Trade,{'Fiction'}
3041,Self-Made Man: One Woman's Journey Into Manhood and Back Again,Norah Vincent,3.33,670034665,9.78067E+12,eng,290,4104,656,1/19/2006,Viking Books,"{'Masculinité', 'Biographies', 'Masculinity', 'Psychology'}"
3042,Talk Talk,T. Coraghessan Boyle,3.42,670037702,9.78067E+12,en-US,340,4094,497,07/06/06,Viking Books,"{'Fiction', 'Fiction'}"
3043,The Reality Dysfunction Part 2: Expansion (Night's Dawn 1),Peter F. Hamilton,4.3,446605166,9.78045E+12,eng,572,4092,39,08/01/97,Aspect,{}
3044,The Treasure Principle: Unlocking the Secret of Joyful Giving,Randy Alcorn,4.13,1590525086,9.78159E+12,en-US,120,4088,290,10/09/01,Multnomah,{'Joy'}
3045,The Trial,Franz Kafka/Breon Mitchell/Arthur H. Samuelson,3.98,805209999,9.78081E+12,eng,276,4086,372,5/25/1999,Schocken Books,"{'Facsimiles', 'Fiction', 'Totalitarianism', 'Fiction', 'Trials', 'Trials', 'Literature', 'Alemania', 'Alemania'}"
3046,The Boggart,Susan Cooper/Omar Rayyan,3.75,1416905278,9.78142E+12,eng,196,4085,181,5/31/2005,Aladdin Paperbacks,{'Supernatural'}
3047,Difficult Loves,Italo Calvino,3.94,156260557,9.78016E+12,en-US,300,4084,205,9/23/1985,Mariner Books,{}
3048,The Invisibles  Vol. 3: Entropy in the U.K.,Grant Morrison/Phil Jimenez/John Stokes/Tommy Lee Edwards/Paul Johnson/Steve Yeowell/Dick Giordano/Mark Buckingham/Mark Pennington,4.21,1563897288,9.78156E+12,en-US,232,4084,86,08/01/01,Vertigo,{}
3049,Legacy of the Dead (Inspector Ian Rutledge  #4),Charles Todd,4.15,553583158,9.78055E+12,eng,356,4081,316,06/01/01,Bantam Books,{'Police'}
3050,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,743272935,9.78074E+12,eng,357,4080,501,9/15/2004,Washington Square Press,"{'History', 'Farmers', 'History'}"
3051,Lentil,Robert McCloskey,4.13,140502874,9.78014E+12,eng,64,4076,104,4/27/1978,Puffin Books,"{'Fiction', 'Fiction', 'Boys', 'Heroes'}"
3052,Dirty Beasts,Roald Dahl/Quentin Blake,4.01,142302279,9.78014E+12,eng,32,4075,121,10/14/2002,Puffin Books,"{'Animals', 'Poetry'}"
3053,The Night Gardener,George Pelecanos,3.64,316156507,9.78032E+12,eng,372,4067,357,08/08/06,Little Brown and Company,"{'Teenagers', 'Policía', 'Policía', 'Teenagers', 'palindromes', 'palindromes'}"
3054,Tsubasa: RESERVoir CHRoNiCLE  Vol. 04 (Tsubasa: RESERVoir CHRoNiCLE  #4),CLAMP/William Flanagan,4.28,034547791X,9.78035E+12,eng,192,4059,50,1/25/2005,Del Rey Books,{'Amnesia'}
3055,Thin Air (Spenser  #22),Robert B. Parker/David Dukes,3.9,425152901,9.78043E+12,en-US,320,4055,141,04/01/96,G.P. Putnam's Sons,{}
3056,Culture and Imperialism,Edward W. Said,4.15,679750541,9.78068E+12,eng,380,4053,123,5/31/1994,Vintage,"{'Colonies', 'Colonies', 'Colonies'}"
3057,The Nibelungenlied,Unknown/A.T. Hatto,3.87,140441379,9.78014E+12,eng,404,4052,163,8/26/2004,Penguin Classics,{'Fiction'}
3058,Sunstorm (A Time Odyssey  #2),Arthur C. Clarke/Stephen Baxter,3.83,345452518,9.78035E+12,eng,356,4049,154,2/28/2006,Del Rey Books,{'Fiction'}
3059,Silent Night: The Remarkable Christmas Truce of 1914,Stanley Weintraub,3.6,684866226,9.78068E+12,eng,256,4041,179,10/30/2001,Pocket Books,"{'Campaigns', 'Armistices'}"
3060,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,Robert B. Baer,3.93,140004684X,9.7814E+12,eng,320,4040,259,01/07/03,Broadway Books,"{'Biography', 'USA', 'Spies', 'Bekämpfung', 'USA', 'CIA', 'CIA'}"
3061,Faun & Games (Xanth #21),Piers Anthony,3.76,812555112,9.78081E+12,eng,352,4039,38,10/15/1997,Tor Fantasy,{}
3062,Open Secrets,Alice Munro,4.07,679755624,9.78068E+12,eng,304,4038,297,11/07/95,Vintage,"{'Fiction', 'Mujeres', 'Women'}"
3063,The Kept Woman,Susan Donovan,3.81,312939507,9.78031E+12,eng,384,4037,143,6/27/2006,St. Martin's Paperbacks,{'Politicians'}
3064,Morgan's Passing,Anne Tyler,3.78,449911721,9.78045E+12,eng,346,4035,108,8/27/1996,Ballantine Books,{'Fiction'}
3065,Everything Bad is Good for You,Steven Johnson,3.5,1594481946,9.78159E+12,en-US,254,4027,463,05/02/06,Riverhead Books,"{'Intellect', 'Intellect', 'Intelligence', 'Nonfiction', 'Inteligencia'}"
3066,You Can't Go Home Again,Thomas Wolfe,4.04,60930055,9.78006E+12,eng,711,4025,265,08/05/98,Harper Perennial,{'Novelists'}
3067,Going to Meet the Man,James Baldwin,4.35,679761799,9.78068E+12,eng,249,4022,309,4/25/1995,Vintage Books a division of Random House,{}
3068,Lost Boy Lost Girl,Peter Straub,3.48,449149919,9.78045E+12,eng,368,4017,296,9/28/2004,Ballantine Books,"{'Death', 'Fiction', 'Fiction'}"
3069,A Quantum Murder (Greg Mandel  #2),Peter F. Hamilton,3.97,812555244,9.78081E+12,eng,375,4016,95,6/15/1998,Tor Books,
3070,The Agricola and The Germania,Tacitus/Harold Mattingly/S.A. Handford,3.99,140442413,9.78014E+12,eng,174,4013,110,2/28/1971,Penguin Books,"{'History', 'History', 'Germania', 'Biography'}"
3071,Bait and Switch: The (Futile) Pursuit of the American Dream,Barbara Ehrenreich,3.48,805081240,9.78081E+12,eng,248,4002,473,7/25/2006,St. Martin's Press,"{'Unemployed', 'Unemployed', 'Unemployed'}"
3072,Strong Motion,Jonathan Franzen,3.52,184115749X,9.78184E+12,eng,528,3996,278,06/01/07,Fourth Estate (GB),"{'Seismologists', 'Seismologists'}"
3073,Mortal Fear,Robin Cook,3.75,330307606,9.78033E+12,eng,364,3996,80,3/23/1989,Pan,{}
3074,Pathologies of Power: Health  Human Rights and the New War on the Poor,Paul Farmer/Amartya Sen,4.25,520243269,9.78052E+12,eng,438,3994,212,11/22/2004,University of California Press,{'Equality'}
3075,The Complete Stories of Truman Capote,Truman Capote/Reynolds Price,4.2,140009691X,9.7814E+12,eng,320,3993,217,9/13/2005,Vintage,{}
3076,The Deeper Meaning of Liff,Douglas Adams/John Lloyd,3.93,307236013,9.78031E+12,eng,192,3986,85,4/19/2005,Three Rivers Press,{}
3077,Toys Go Out: Being the Adventures of a Knowledgeable Stingray  a Toughy Little Buffalo  and Someone Called Plastic (Toys #1),Emily Jenkins/Paul O. Zelinsky,3.94,375836047,9.78038E+12,eng,116,3983,513,09/12/06,Schwartz & Wade Books,{}
3078,A House Like a Lotus (O'Keefe Family  #3),Madeleine L'Engle,3.76,440936853,9.78044E+12,eng,307,3976,163,11/01/85,Dell,"{'Fiction', 'Fiction'}"
3079,Yoda: Dark Rendezvous,Sean Stewart,3.88,345463099,9.78035E+12,eng,329,3972,116,11/23/2004,Del Rey,{'Fiction'}
3080,Elphame's Choice (Partholon  #4),P.C. Cast,4.03,373802137,9.78037E+12,eng,551,3971,141,11/24/2004,Luna Books,"{'Fiction', 'Fiction', 'Fantasy'}"
3081,Witness for the Prosecution and Selected Plays,Agatha Christie,4.05,000649045X,9.78001E+12,eng,352,3967,67,10/07/95,HarperCollins Publishers Ltd,{}
3082,Six Frigates: The Epic History of the Founding of the U. S. Navy,Ian W. Toll,4.32,393058476,9.78039E+12,eng,560,3966,322,10/17/2006,W. W. Norton  Company,{}
3083,Tolkien: The Illustrated Encyclopaedia,David Day,4.13,684839792,9.78068E+12,eng,288,3965,25,09/01/96,Touchstone,{}
3084,In Search of Memory: The Emergence of a New Science of Mind,Eric R. Kandel,4.1,393058638,9.78039E+12,eng,430,3958,172,02/01/06,W. W. Norton & Company,"{'Wissenschaftler', 'Neurologues', 'Geheugen', 'Neuropsychologie', 'Neurophysiologie', 'Neurobiologie', 'Forschung', 'Biography', 'Memory'}"
3085,The Master Mind of Mars (Barsoom #6),Edgar Rice Burroughs,3.85,345334248,9.78035E+12,eng,160,3949,80,04/12/79,Ballantine Books,{}
3086,Star Wars: The Approaching Storm,Alan Dean Foster,3.51,345443004,9.78035E+12,eng,344,3947,100,12/01/02,Del Rey Books,{}
3087,The Very Hungry Caterpillar,Eric Carle,4.29,399226907,9.7804E+12,eng,13,3945,262,3/23/1994,Philomel Books,"{'Muestras', 'Fiction', 'Mariposas', 'Specimens', 'Caterpillar', 'Toucher', 'Toucher', 'Butterflies', 'Chenilles', 'Metamorphosis', 'Mariposas'}"
3088,East of Eden,John Steinbeck,4.37,142004235,9.78014E+12,eng,601,3942,396,6/18/2002,Penguin Books,"{'Riches', 'Novela', 'Fiction', 'Novela', 'Pauvres', 'Riches', 'Novela', 'Hermanos', 'freedom', 'Jealousy', 'Novela', 'Hermanos', 'Jalousie'}"
3089,Sacrament,Clive Barker,3.75,6482643,9.78001E+12,eng,594,3942,106,05/01/97,Harper Voyager,"{'Memory', 'Photographers', 'Coma'}"
3090,Tales of Pirx the Pilot,Stanisław Lem/Louis Iribarne,4.1,156881500,9.78016E+12,eng,216,3941,71,11/30/1990,Mariner Books,{'Fiction'}
3091,West from Home: Letters of Laura Ingalls Wilder  San Francisco  1915  (Little House #11),Laura Ingalls Wilder/Roger Lea MacBride/Margot Patterson Doss,3.84,64400816,9.78006E+12,eng,124,3926,119,10/20/1976,Harper & Row,{'Letters'}
3092,Solomon's Song (The Potato Factory  #3),Bryce Courtenay,4.01,140271570,9.78014E+12,eng,671,3920,132,8/31/2001,Penguin Books Australia Ltd.,{'Fiction'}
3093,Zazie in the Metro,Raymond Queneau/Barbara Wright/Gilbert Adair,3.72,142180041,9.78014E+12,eng,157,3917,195,10/25/2001,Penguin Books Ltd,{}
3094,Mount Vernon Love Story: A Novel of George and Martha Washington,Mary Higgins Clark,3.62,743448944,9.78074E+12,eng,254,3914,495,06/01/03,Pocket Books,"{'Romance', 'Romance', 'Generals'}"
3095,The Seville Communion,Arturo Pérez-Reverte/Sonia Soto,3.68,156029812,9.78016E+12,eng,400,3912,209,06/07/04,Mariner Books,"{'Fiction', 'Novela'}"
3096,The Filth,Grant Morrison/Chris Weston/Gary Erskine,3.75,1401200133,9.7814E+12,en-US,320,3907,266,06/01/04,Vertigo,{}
3097,Voice of the Violin (Inspector Montalbano  #4),Andrea Camilleri/Stephen Sartarelli,4.03,142004456,9.78014E+12,eng,249,3907,254,6/29/2004,Penguin,"{'Police', 'Mystery'}"
3098,Paul Revere's Ride,David Hackett Fischer,4.12,195098315,9.7802E+12,eng,464,3907,208,4/19/1995,Oxford University Press  USA,{}
3099,Checkmate (Tom Clancy's Splinter Cell  #3),David  Michaels/Tom Clancy,3.94,425212785,9.78043E+12,eng,402,3896,65,11/07/06,Berkley,"{'Fiction', 'Prevention'}"
3100,Search the Dark (Inspector Ian Rutledge  #3),Charles Todd,4.01,312971281,9.78031E+12,eng,310,3896,324,5/15/2000,St. Martin's Press,{'Fiction'}
3101,Cities of the Red Night,William S. Burroughs,3.77,312278462,9.78031E+12,en-GB,332,3893,196,05/04/01,Picador,{'Gays'}
3102,Judy Moody Declares Independence (Judy Moody #6),Megan McDonald/Peter H. Reynolds,4.08,076362800X,9.78076E+12,eng,160,3884,132,1/26/2010,Candlewick,{'Fiction'}
3103,The Invisibles  Vol. 4: Bloody Hell in America,Grant Morrison/Phil Jimenez/John Stokes,4.17,1563894440,9.78156E+12,en-US,104,3882,74,02/01/98,Vertigo,{}
3104,Private Parts,Howard Stern,3.77,671009443,9.78067E+12,eng,660,3878,151,03/01/97,Pocket Books,"{'Anecdotes', 'Anecdotes'}"
3105,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,3.74,60193395,9.78006E+12,en-US,201,3877,275,06/10/99,HarperCollins Publishers  Inc.,{'Health'}
3106,The Bloody Crown of Conan (Conan the Cimmerian  #2),Robert E. Howard/Gary Gianni/Patrice Louinet,4.3,345461525,9.78035E+12,eng,366,3875,97,11/23/2004,Del Rey Ballantine Random House,{}
3107,Night Train to Memphis (Vicky Bliss  #5),Elizabeth Peters,4.07,446602485,9.78045E+12,eng,368,3874,192,12/01/95,Grand Central Publishing,{}
3108,Les Misérables,Victor Hugo/Norman Denny,4.17,140444300,9.78014E+12,eng,1232,3873,459,3/25/1982,Penguin Classics,"{'Leesboeke', 'Ficción', 'bread', 'Francia', 'Criminals', 'barricade', 'barricade', 'Readers', 'Stuttering', 'Presos', 'Readers'}"
3109,Sword of Ice and Other Tales of Valdemar (Tales of Valdemar #1),Mercedes Lackey/Tanya Huff/Mickey Zucker Reichert/Michelle Sagara West/Gary A. Braunbeck/John Helfers/Elisabeth Waters/Lawrence Schimel/Mark Shepherd/Janni Lee Simner/Richard Lee Byers/Josepha Sherman/Larry Dixon/John Yezeguielian/Mel White/Stephanie D. Shaver/Kristin Schwengel/Ben Ohlander/Philip M. Austin,3.85,886777208,9.78089E+12,eng,350,3869,50,01/01/97,Daw Books,{'Fiction'}
3110,The Quilter's Homecoming (Elm Creek Quilts  #10),Jennifer Chiaverini,4.04,743260228,9.78074E+12,en-US,320,3865,248,04/10/07,Simon  Schuster,{'Quiltmakers'}
3111,The Dirty Duck (Richard Jury  #4),Martha Grimes,3.94,451411390,9.78045E+12,eng,320,3861,140,06/01/04,Onyx,"{'Fiction', 'Fiction'}"
3112,The Android (Animorphs  #10),K.A. Applegate/Katherine Applegate,3.77,590997300,9.78059E+12,eng,170,3856,119,09/01/97,Scholastic  Inc.,{'Fantasy'}
3113,You Don't Love Me Yet,Jonathan Lethem,2.81,038551218X,9.78039E+12,eng,225,3854,547,5/29/2007,Doubleday Books,"{'Musicians', 'Literature'}"
3114,One  No One and One Hundred Thousand,Luigi Pirandello/William Weaver/Samuel Putnam,4.1,941419746,9.78094E+12,eng,176,3852,106,09/01/92,Marsilio Publishers,
3115,The Invisibles  Vol. 6: Kissing Mister Quimper,Grant Morrison/Chris Weston/Ivan Reis,4.24,1563896001,9.78156E+12,en-US,224,3852,63,02/01/00,DC Comics Vertigo,"{'Revolutionaries', 'Magic', 'Magic'}"
3116,The Swarm War (Star Wars: Dark Nest  #3),Troy Denning,3.49,345463056,9.78035E+12,eng,357,3852,55,12/27/2005,Del Rey Books,{'Fiction'}
3117,The Devil in the Junior League,Linda Francis Lee,3.62,312354959,9.78031E+12,eng,336,3852,531,8/22/2006,St. Martin's Press,"{'Women', 'Women'}"
3118,The Brethren: Inside the Supreme Court,Bob Woodward/Scott Armstrong,4.11,743274024,9.78074E+12,eng,592,3841,189,07/01/05,Simon & Schuster,{}
3119,Elmer Gantry,Sinclair Lewis,3.99,2859405461,9.78286E+12,fre,352,3840,318,10/01/98,Phébus,{'Evangelists'}
3120,The Iliad,Homer,3.86,471377589,9.78047E+12,eng,150,3834,134,10/28/1999,John Wiley & Sons,
3121,Lysistrata and Other Plays,Aristophanes/Alan H. Sommerstein,3.95,140448144,9.78014E+12,en-US,241,3833,120,1/30/2003,Penguin Classics,{}
3122,Patience & Sarah,Isabel Miller/Emma Donoghue,3.9,1551521911,9.78155E+12,en-US,225,3833,166,09/01/05,Arsenal Pulp Press,{'Fiction'}
3123,Ready for Anything: 52 Productivity Principles for Getting Things Done,David    Allen,3.85,143034545,9.78014E+12,eng,165,3832,178,12/28/2004,Penguin Books,"{'Empreses', 'Empreses'}"
3124,Joe College,Tom Perrotta,3.39,312361785,9.78031E+12,eng,306,3832,256,10/01/06,St. Martin's Griffin,{}
3125,The Wreath (Kristin Lavransdatter  #1),Sigrid Undset/Tiina Nunnally,4.02,141180412,9.78014E+12,eng,305,3831,473,12/01/97,Penguin Classics,"{'Women', 'Romance'}"
3126,The Year of the Death of Ricardo Reis,José Saramago/Giovanni Pontiero,4.02,1860465021,9.78186E+12,eng,384,3826,191,9/17/1998,Vintage Classics,{}
3127,Naomi,Jun'ichirō Tanizaki/Anthony H. Chambers,3.69,375724745,9.78038E+12,en-GB,237,3825,272,04/10/01,Vintage,{}
3128,A Dance to the Music of Time: 1st Movement (A Dance to the Music of Time  #1-3),Anthony Powell,3.95,226677141,9.78023E+12,eng,718,3817,271,5/31/1995,University of Chicago Press,{'Fiction'}
3129,Turtle Island,Gary Snyder/Michael Corr,4.09,811205460,9.78081E+12,eng,112,3809,105,1/17/1974,New Directions,{}
3130,Sex with the Queen: 900 Years of Vile Kings  Virile Lovers  and Passionate Politics,Eleanor Herman,3.91,60846739,9.78006E+12,en-US,336,3808,315,04/11/06,William Morrow,"{'Biography', 'History'}"
3131,Yon Ill Wind (Xanth #20),Piers Anthony,3.76,812555104,9.78081E+12,eng,340,3804,37,10/15/1997,Tor Fantasy,{}
3132,My Soul to Keep (African Immortals  #1),Tananarive Due,4.17,006105366X,9.78006E+12,eng,346,3799,361,04/08/98,Harper Voyager,{'Immortality'}
3133,Master of Wolves (Mageverse  #3),Angela Knight,4.17,425207439,9.78043E+12,eng,294,3798,56,04/04/06,Berkley,{'Fiction'}
3134,Innocent Blood,P.D. James,3.68,743219635,9.78074E+12,eng,400,3793,286,08/02/01,Scribner,"{'Fiction', 'Fiction', 'Identification'}"
3135,Fear and Loathing in America: The Brutal Odyssey of an Outlaw Journalist  1968-1976,Hunter S. Thompson,4.08,684873168,9.78068E+12,eng,784,3787,84,12/04/01,Simon  Schuster,{'Journalists'}
3136,Come to Grief (Sid Halley  #3),Dick Francis,4.01,425207188,9.78043E+12,eng,384,3786,134,12/06/05,G.P. Putnam's Sons,{'Mystery'}
3137,The Pillow Book,Sei Shōnagon/Ivan Morris,4.02,231073372,9.78023E+12,eng,419,3786,275,12/30/1991,Columbia University Press,{}
3138,A Little Princess,Tania Zamorsky/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,4.16,1402712758,9.7814E+12,eng,160,3784,84,03/01/05,Sterling,{}
3139,Buddha,Karen Armstrong,3.89,143034367,9.78014E+12,eng,240,3783,286,9/28/2004,Penguin Books,{'Buddhism'}
3140,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,3.87,679767398,9.78068E+12,eng,213,3778,457,3/14/2000,Vintage,{'Fiction'}
3141,Evening,Susan Minot,3.37,375700269,9.78038E+12,eng,288,3765,550,09/07/99,Vintage,"{'Fiction', 'Fiction', 'Cancer', 'Cancer'}"
3142,Heart of Darkness and Other Tales,Joseph Conrad/Cedric Watts,3.58,192801724,9.78019E+12,eng,225,3761,177,9/25/2003,Oxford University Press,"{'Europeans', 'Fiction'}"
3143,A Tangled Web,L.M. Montgomery,3.88,770422454,9.78077E+12,eng,288,3760,248,08/01/89,Seal Books,"{'Families', 'Legacies', 'Legacies'}"
3144,Break In (Kit Fielding  #1),Dick Francis,4.05,425199932,9.78043E+12,eng,320,3758,128,01/04/05,G.P. Putnam's Sons,{}
3145,Odds Against (Sid Halley  #1),Dick Francis,4.06,425198006,9.78043E+12,eng,288,3749,130,02/01/05,G.P. Putnam's Sons,{}
3146,Orchid (St. Helen's  #3),Jayne Castle/Jayne Ann Krentz,4.15,671569023,9.78067E+12,eng,327,3748,102,05/01/98,Pocket Books,{'Psychics'}
3147,Chew on This: Everything You Don't Want to Know About Fast Food,Eric Schlosser/Charles   Wilson,3.76,618710310,9.78062E+12,eng,259,3745,841,05/10/06,Houghton Mifflin,{'Nutrition'}
3148,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,4.24,674673778,9.78067E+12,eng,110,3738,241,05/01/92,Harvard University Press,"{'Literatur', 'Amerikaans', 'Schwarzenbild'}"
3149,Ariel: The Restored Edition,Sylvia Plath/Frieda Hughes,4.27,60732601,9.78006E+12,eng,256,3737,283,03/06/18,Harper Perennial Modern Classics,{}
3150,Miracle on the 17th Green (Travis McKinley  #1),James Patterson/Peter de Jonge,3.68,316693359,9.78032E+12,eng,160,3733,320,05/05/99,Little Brown and Company,"{'Tournaments', 'Golf', 'Golfers', 'Sports'}"
3151,Ape and Essence,Aldous Huxley,3.76,929587782,9.78093E+12,eng,222,3733,197,8/25/1992,Ivan R. Dee Publisher,{}
3152,The Druids' Keep (The Sword of Shannara  #2),Terry Brooks,4.16,345461452,9.78035E+12,eng,240,3732,8,06/03/03,Del Rey,{'Fiction'}
3153,Aphrodite: A Memoir of the Senses,Isabel Allende/Robert Shekter/Panchita Llona,3.64,60930179,9.78006E+12,eng,320,3732,195,04/07/99,Harper Perennial,"{'Kärleksmåltider', 'Matlagning', 'Afrodisiacos', 'Gastronomy'}"
3154,Light (Kefahuchi Tract  #1),M. John Harrison,3.6,553382950,9.78055E+12,eng,310,3732,415,8/31/2004,Spectra,{'Fiction'}
3155,Geisha,Liza Dalby,4,520204956,9.78052E+12,eng,367,3730,142,10/01/98,University of California Press,{'Geisha'}
3156,A Time to Embrace (Timeless Love  #2),Karen Kingsbury,4.35,1595542329,9.7816E+12,eng,400,3728,141,10/29/2006,Thomas Nelson,{}
3157,Holy the Firm,Annie Dillard,4.22,60915439,9.78006E+12,eng,76,3722,339,12/30/1998,Harper Perennial,"{'Meditations', 'Fantasy'}"
3158,Perfect Nightmare,John Saul,3.89,345467329,9.78035E+12,eng,384,3721,236,4/25/2006,Ballantine Books,{'Horror'}
3159,And Still I Rise,Maya Angelou/Linda Sunshine/Diego Rivera,4.42,375505962,9.78038E+12,eng,54,3720,240,08/07/01,Random House,{}
3160,The Foundling,Georgette Heyer/Kay Hooper,3.87,373835493,9.78037E+12,eng,406,3716,270,3/25/2003,Harlequin,{}
3161,JLA  Vol. 1: New World Order,Grant Morrison/Howard Porter/John Dell,3.98,156389369X,9.78156E+12,en-US,93,3714,96,04/01/97,DC Comics,{}
3162,The Leader In You: How to Win Friends  Influence People and Succeed in a Changing World,Dale Carnegie/Stuart R. Levine/Michael A. Crom,4.08,671519980,9.78067E+12,eng,256,3713,103,05/01/95,Pocket Books,
3163,Stardust of Yesterday (de Piaget  #9; de Paiget/MacLeod  #1),Lynn Kurland,4.09,042518238X,9.78043E+12,eng,368,3709,169,04/01/01,Berkley Publishing,{}
3164,Sideways Arithmetic from Wayside School (Wayside School #2.5),Louis Sachar,3.88,747569126,9.78075E+12,eng,96,3708,74,05/01/04,Bloomsbury U.S.A. Children's Books,"{'Mathematics', 'Arithmetic'}"
3165,Maya,Jostein Gaarder/James Anderson,3.6,753811464,9.78075E+12,eng,352,3704,136,05/10/11,Phoenix,{}
3166,John Carter of Mars (Barsoom #11),Edgar Rice Burroughs,3.82,345329554,9.78035E+12,eng,167,3703,78,07/12/85,Del Rey,{}
3167,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,465051367,9.78047E+12,eng,272,3702,149,05/11/05,Basic Books,"{'Gefühl', 'Esthétique', 'Emoties', 'Esthétique', 'Cognitie'}"
3168,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,4.09,1400052386,9.7814E+12,eng,256,3697,34,9/26/2006,Clarkson Potter,{'Cookbooks'}
3169,The Conquering Sword of Conan (Conan the Cimmerian  #3),Robert E. Howard/Gregory Manchess/Patrice Louinet,4.33,345461533,9.78035E+12,eng,416,3697,83,11/29/2005,Del Rey,{}
3170,The Secret School,Avi,3.79,152046992,9.78015E+12,eng,176,3695,384,08/01/03,HMH Books for Young Readers,"{'Teachers', 'Fiction'}"
3171,A Framework for Understanding Poverty,Ruby K. Payne,3.9,1929229488,9.78193E+12,eng,199,3690,518,02/09/06,AHA! Process,"{'Poverty', 'Education'}"
3172,Existential Psychotherapy,Irvin D. Yalom,4.39,465021476,9.78047E+12,en-US,544,3689,103,12/08/80,Basic Books,{}
3173,The Eyre Affair (Thursday Next  #1),Jasper Fforde,3.91,034073356X,9.78034E+12,eng,373,3689,566,7/19/2001,Hodder and Stoughton,"{'Farce', 'Manuskript', 'Censorship', 'Censorship', 'Fiction', 'Censorship'}"
3174,Thirst,Mary Oliver,4.36,807068969,9.78081E+12,eng,88,3689,351,10/15/2006,Beacon Press,{'Poetry'}
3175,Classical Drawing Atelier: A Contemporary Guide to Traditional Studio Practice,Juliette Aristides,4.12,823006573,9.78082E+12,eng,160,3686,24,11/01/06,Watson-Guptill,{}
3176,Jack of Kinrowan: Jack the Giant-Killer / Drink Down the Moon,Charles de Lint,4.12,312869592,9.78031E+12,eng,412,3685,95,09/05/00,St. Martins Press,"{'Tricksters', 'Fiction'}"
3177,The Art of the Novel,Milan Kundera/Linda Asher,3.96,60093749,9.78006E+12,eng,176,3684,165,04/01/03,Harper Perennial Modern Classics,{'Técnica'}
3178,Americana,Don DeLillo,3.43,2868698220,9.78287E+12,eng,454,3683,238,08/10/93,Actes Sud,{}
3179,A Severed Head,Iris Murdoch,3.73,140020039,9.78014E+12,eng,204,3682,319,11/18/1976,Penguin Books,"{'marriage', 'Literature', 'love'}"
3180,Beauty and the Beast,Max Eilenberg/Angela Barrett,4.37,763631604,9.78076E+12,eng,64,3682,133,11/14/2006,Candlewick Press,{}
3181,Over The Moon (Mageverse #3.5),Angela Knight/MaryJanice Davidson/Virginia Kantra/Sunny,3.9,425213439,9.78043E+12,eng,330,3681,92,01/02/07,Berkley Sensation,"{'Vampires', 'Vampires'}"
3182,Ludwig Wittgenstein: The Duty of Genius,Ray Monk,4.36,140159959,9.78014E+12,eng,704,3679,148,11/01/91,Penguin Books,"{'Austria', 'Biography', 'Austria'}"
3183,The Glass Books of the Dream Eaters (Miss Temple  Doctor Svenson  and Cardinal Chang  #1),Gordon Dahlquist,3.5,385340354,9.78039E+12,en-US,760,3678,459,12/15/2006,Bantam Books,"{'Suspense', 'Suspense'}"
3184,A General Theory of Love,Thomas Lewis/Fari Amini/Richard Lannon,4.11,375709223,9.78038E+12,eng,288,3675,422,01/09/01,Vintage,{'Emotions'}
3185,Ghosts (The New York Trilogy  #2),Paul Auster,3.64,014009735X,9.78014E+12,eng,96,3672,195,07/07/87,Penguin Books,{}
3186,Kiss Me Like a Stranger: My Search for Love and Art,Gene Wilder,3.9,312337078,9.78031E+12,eng,261,3668,419,03/07/06,St. Martin's Griffin,{}
3187,A Kiss Remembered,Erin St. Claire/Sandra Brown,3.47,446612618,9.78045E+12,eng,224,3667,164,04/01/03,Grand Central Publishing,{}
3188,The Tragedy of Pudd'nhead Wilson/Those Extraordinary Twins,Mark Twain/David Lionel Smith/Sherley Anne Williams,3.79,195114159,9.7802E+12,eng,512,3664,58,03/06/97,Oxford University Press  USA,{'Fiction'}
3189,The Ionian Mission (Aubrey/Maturin  #8),Patrick O'Brian/Simon Vance,4.32,786177837,9.78079E+12,eng,10,3659,80,10/01/05,Blackstone Audiobooks,
3190,The Regime: Evil Advances  (Before They Were Left Behind  #2),Tim LaHaye/Jerry B. Jenkins,4.11,141430577X,9.78141E+12,en-US,391,3657,107,04/01/06,Tyndale House Publishers,{}
3191,The Laws Of Our Fathers (Kindle County Legal Thriller #4),Scott Turow,3.75,446604402,9.78045E+12,eng,817,3655,162,09/01/97,Grand Central Publishing,{'Fiction'}
3192,Street of the Five Moons (Vicky Bliss  #2),Elizabeth Peters,3.95,380731215,9.78038E+12,eng,376,3654,148,03/07/00,Avon,{'Mystery'}
