7256,Heat,William Goldman,3.37,446300004,9.78045E+12,eng,244,242,17,09/01/86,Warner Books (NY),{}
7257,Six Degrees of Separation,John Guare,4,822210347,9.78082E+12,eng,74,242,14,12/01/95,Dramatists Play Service,{}
7258,Warrior Angel,Margaret Weis/Lizz Weis,3.15,60833254,9.78006E+12,en-US,354,242,28,2/27/2007,Avon,"{'Angels', 'Romance'}"
7259,The Odyssey,Homer/George Herbert Palmer,3.76,486406547,9.78049E+12,en-US,239,242,25,12/23/1998,Dover Publications,"{'Poetry', 'Epen', 'Poesía', 'Literature', 'Translations', 'Epic', 'Mythology', 'Diseases', 'Literature', 'Poésie'}"
7260,The Lady in the Lake  The Little Sister  The Long Goodbye  Playback (Everyman's Library),Raymond Chandler/Tom Hiney,4.45,375415025,9.78038E+12,eng,1016,241,11,10/15/2002,Everyman's Library,{'Readers'}
7261,The Summons / The Brethren,John Grisham/Michael Beck/Frank  Muller,3.99,739342770,9.78074E+12,eng,0,241,9,10/10/06,Random House Audio,
7262,Cosmos and Pornografia: Two Novels,Witold Gombrowicz/Alastair Hamilton/Eric Mosbacher,4.12,802151590,9.7808E+12,eng,362,241,25,3/23/1994,Grove Press,{}
7263,Big Red Tub,Julia Jarman/Adrian    Reynolds,4.03,439672325,9.78044E+12,eng,32,241,29,12/01/04,Orchard,"{'Animals', 'Animals'}"
7264,Proust's Way: A Field Guide to In Search of Lost Time,Roger Shattuck,3.92,393321800,9.78039E+12,eng,320,241,28,8/17/2001,W. W. Norton  Company,{}
7265,Introducing Philosophy,Dave Robinson/Chris Garratt/Judy Groves,3.56,184046576X,9.78184E+12,en-GB,176,241,21,08/08/00,Icon Books,"{'Introductions', 'Philosophy'}"
7266,Life on Planet Rock: From Guns N' Roses to NIRVana  a Backstage Journey Through Rock's Most Debauched Decade,Lonn M. Friend,3.58,767922085,9.78077E+12,eng,320,241,30,07/11/06,Three Rivers Press,"{'Nonfiction', 'Music', 'Music'}"
7267,Formas breves,Ricardo Piglia,4.17,843392463X,9.78843E+12,spa,144,240,30,06/01/01,Anagrama,{}
7268,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,Diane Johnson,3.51,792272668,9.78079E+12,eng,204,240,46,05/01/05,National Geographic Society,{}
7269,The Last Lion 2: Winston Spencer Churchill: Alone  1932-40,William Manchester,4.48,316545120,9.78032E+12,eng,756,240,27,10/28/1988,Little  Brown & Company,{'biography'}
7270,How to Stop Worrying and Start Living,Dale Carnegie,4.12,749307234,9.78075E+12,eng,293,240,16,5/23/1990,Vermilion,"{'Lebensführung', 'Worry', 'Éxito', 'Exito'}"
7271,While I Was Gone,Sue Miller,3.69,345420748,9.78035E+12,eng,352,239,28,11/26/2002,Ballantine Books,{'Adultery'}
7272,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,Richard Proenneke/John Branson,4.42,160729947,9.78016E+12,eng,496,239,5,01/05/06,National Park Service,"{'Biography', 'Diaries'}"
7273,Yakitate!! Japan  Volume 7,Takashi Hashiguchi,3.98,1421509245,9.78142E+12,eng,185,239,5,09/11/07,VIZ Media LLC,{}
7274,At Bertram's Hotel,Agatha Christie,3.7,451199936,9.78045E+12,eng,224,239,15,03/01/00,Signet,{'History'}
7275,Forever...,Judy Blume,3.62,689849737,9.78069E+12,eng,199,239,51,12/01/02,Atheneum/Richard Jackson Books,"{'Youth', 'Love', 'Youth', 'homosexuality', 'Sex', 'Love', 'Sex'}"
7276,NYC Ballet Workout,Peter Martins/Paul Kolnik/Richard Corman/Howard  Kaplan,4.01,688152023,9.78069E+12,eng,208,238,10,1/13/1997,William Morrow Paperbacks,"{'Exercise', 'Exercise'}"
7277,Sharing Good Times,Jimmy Carter,3.47,743270681,9.78074E+12,eng,192,238,35,11/07/05,Simon  Schuster,"{'Miscellanea', 'Philosophy', 'Families', 'Biography', 'Philosophy'}"
7278,The Early History of God: Yahweh and the Other Deities in Ancient Israel,Mark S. Smith/Patrick D. Miller,4.03,080283972X,9.7808E+12,eng,243,238,29,8/28/2002,Eerdmans,"{'Monotheismus', 'Religion', 'Monotheismus', 'Bible'}"
7279,Nicomachean Ethics,Aristotle/Joe Sachs,3.94,1585100358,9.78159E+12,eng,240,238,29,01/01/02,Focus,"{'Morale', 'Éthique', 'Aristotle'}"
7280,Selected Philosophical Writings,Thomas Aquinas/Timothy McDermott,3.86,192835858,9.78019E+12,eng,496,238,9,8/20/1998,Oxford University Press,"{'Théologie', 'Philosophers'}"
7281,Karate Is a Thing of the Spirit,Harry Crews,3.79,068802372X,9.78069E+12,eng,218,238,11,12/31/1983,Quill,{}
7282,Polymath (Zarathustra Refugee Planets  #2),John Brunner,3.56,879977663,9.78088E+12,en-US,156,238,16,8/28/1982,DAW Books (NY),{}
7283,The History of the Lord of the Rings (The History of Middle-earth #6-9),J.R.R. Tolkien/Christopher Tolkien,4.38,618083553,9.78062E+12,en-US,1680,237,3,09/01/00,Mariner Books,
7284,The Fall of Hyperion (Hyperion Cantos  #2),Dan Simmons,4.2,747236046,9.78075E+12,eng,632,237,15,2/20/1992,Headline Book Pub Ltd,{}
7285,I'm Too Young To Be Seventy,Judith Viorst/Laura Gibson,3.93,743267745,9.78074E+12,en-US,64,237,45,10/12/05,Simon  Schuster,{'Family'}
7286,No One Is Illegal: Fighting Racism and State Violence on the U.S.-Mexico Border,Justin Akers Chacón/Mike  Davis,4.08,1931859353,9.78193E+12,eng,240,237,22,04/01/06,Haymarket Books,"{'General', 'History', 'History'}"
7287,The Castle of Otranto,Horace Walpole/E.F. Bleiler/Walter Scott,3.18,486434125,9.78049E+12,eng,106,237,39,3/19/2004,Dover Publications,{}
7288,True Believers (Gregor Demarkian  #17),Jane Haddam,3.88,312982860,9.78031E+12,eng,432,237,14,4/15/2002,Minotaur Books,{}
7289,The Scarlet Letter and Other Writings,Nathaniel Hawthorne/Eugene Hudson Long/Seymour L. Gross/Richard C. Beatty/Sculley Bradley/Richmond Croom Beatty,3.59,393956539,9.78039E+12,eng,443,237,17,02/01/78,W. W. Norton & Company,"{'Puritanos', 'Classics', 'Readers', 'French', 'German', 'Classics', 'Puritanos', 'Fiction', 'Adultère', 'Clergy', 'Spanish', 'Mujeres', 'Novela', 'Revenge', 'Vocabulary'}"
7290,Romeo & Juliet,William Shakespeare/Roma Gill,3.74,019832149X,9.7802E+12,eng,142,237,18,5/26/2005,Oxford University Press,"{'Juventud', 'Adaptations', 'Shakespeare', 'courtship', 'Adaptations', 'Suicide', 'Drama', 'Tragedy', 'Aufführung'}"
7291,The Family That Couldn't Sleep: A Medical Mystery,D.T. Max,3.91,081297252X,9.78081E+12,eng,299,237,48,09/11/07,Random House Trade Paperbacks,"{'Prions', 'Insomnia'}"
7292,Asimov's Guide to the Bible: The Old Testament,Isaac Asimov,4.07,380010321,9.78038E+12,eng,677,237,20,11/01/71,Avon Books (P),"{'Biblia', 'Introductions'}"
7293,Phaedrus,Plato/C.J. Rowe,3.92,140449744,9.78014E+12,eng,176,236,22,8/25/2005,Penguin Classics,"{'Love', 'Rhetoric'}"
7294,Augustine: A Very Short Introduction,Henry Chadwick,3.71,192854526,9.78019E+12,eng,144,236,33,06/07/01,Oxford University Press  USA,{}
7295,The Selected Poems of Federico García Lorca,Federico García Lorca,4.32,811200914,9.78081E+12,mul,180,236,23,06/01/55,New Directions Publishing Corporation,{}
7296,A Full House: An Austin Family Christmas (Austin Family  #5.6),Madeleine L'Engle/Mary Chambers,3.98,877880204,9.78088E+12,eng,48,235,4,03/07/00,Shaw,"{'Fiction', 'Babies'}"
7297,The Karamazov Brothers,Fyodor Dostoyevsky/Ignat Avsey,4.32,192835092,9.78019E+12,eng,1054,235,26,8/20/1998,Oxford University Press,"{'Teologia', 'Fiction', 'History', 'Collections', 'murder', 'Literary', 'Russia', 'Index', 'Teologia', 'Classics', 'Astronomy'}"
7298,Losers: The Road to Everyplace But the White House,Michael   Lewis,3.87,679768092,9.78068E+12,en-US,320,235,19,7/28/1998,Vintage,"{'Kandidat', 'Präsident', 'Election', 'Presidents'}"
7299,How to Think Theologically,Howard W. Stone/James O. Duke,3.67,800638182,9.7808E+12,en-US,142,235,22,01/01/06,Fortress Press,"{'Religion', 'Methodologie', 'Methodology', 'Methodologie'}"
7300,A Transatlantic Love Affair: Letters to Nelson Algren,Simone de Beauvoir/Nelson Algren/Sylvie Le Bon de Beauvoir/Vanessa Kling/Ellen Gordon Reeves,4.01,1565845609,9.78157E+12,eng,560,235,16,09/01/99,The New Press,{}
7301,Because Of Winn Dixie,Kate DiCamillo,4.04,439250722,9.78044E+12,eng,182,235,36,03/01/00,Candlewick Press,"{'Fiction', 'Animals', 'Friendship', 'Friendship', 'Fiction'}"
7302,Winter of Magic's Return,Pamela F. Service,4.25,449702022,9.78045E+12,eng,194,235,18,11/12/86,Fawcett,"{'Merlin', 'Fiction'}"
7303,Modern Latin America,Thomas E. Skidmore/Peter H. Smith,3.59,019517013X,9.7802E+12,en-US,528,234,11,10/07/04,Oxford University Press  USA,{}
7304,Easy Labor: Every Woman's Guide to Choosing Less Pain and More Joy During Childbirth,William Camann/Kathryn    Alexander,3.45,345476638,9.78035E+12,eng,311,234,77,1/31/2006,Ballantine Books,"{'Pain', 'Childbirth', 'Therapy', 'Analgesia'}"
7305,The Laura Ingalls Wilder Country Cookbook,Laura Ingalls Wilder/William   Anderson,4.09,64461963,9.78006E+12,eng,160,234,18,10/01/97,HarperCollins Publishers,{}
7306,Greek Lyrics,Richmond Lattimore,3.98,226469441,9.78023E+12,eng,82,234,21,9/15/1960,University of Chicago Press,{}
7307,Straight Talking,Jane Green,3.64,141011513,9.78014E+12,en-GB,304,234,12,09/05/02,Penguin,"{'Friendship', 'Friendship'}"
7308,The Portable Edgar Allan Poe,Edgar Allan Poe/J. Gerald Kennedy,4.31,143039911,9.78014E+12,eng,672,234,20,9/28/2006,Penguin Books,{}
7309,Spinoza: A Life,Steven Nadler,4.1,521002931,9.78052E+12,eng,422,234,23,4/23/2001,Cambridge University Press,{'Philosophers'}
7310,Walden & Resistance to Civil Government (Critical Edition),Owen  Thomas/William John Rossi/Henry David Thoreau/William Rossi,3.95,393959058,9.78039E+12,eng,482,233,23,8/19/1992,W.W. Norton & Company,"{'Biography', 'Solitude'}"
7311,King Lear,William Shakespeare/Stanley Wells,3.91,192839926,9.78019E+12,eng,336,233,15,04/12/01,Oxford University Press  USA,"{'Drama', 'Geschichte', 'Britons', 'Textgeschichte', 'Plays', 'Quartos', 'Plays', 'Plays'}"
7312,La caída,Albert Camus/Manuel de Lope,4.04,8420637017,9.78842E+12,spa,128,233,20,9/19/2005,Alianza Editorial,"{'psychological', 'Existentialism'}"
7313,The Memoirs of Elizabeth Frankenstein,Theodore Roszak,3.56,553576372,9.78055E+12,eng,440,233,24,10/01/96,Bantam,{'Monsters'}
7314,The Lord of the Rings- 3 volumes set (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,618574999,9.78062E+12,en-US,1438,232,9,06/01/05,Mariner Books,"{'Wizards', 'Quête', 'Wizards'}"
7315,Supreme Power: Hyperion,J. Michael Straczynski/Dan Jurgens,3.45,785118950,9.78079E+12,eng,120,232,9,7/19/2006,Marvel,{}
7316,Berserkers: The Beginning (Berserkers  #1 & #5),Fred Saberhagen,3.7,671878840,9.78067E+12,eng,377,232,23,06/01/98,Baen,
7317,The Starry Rift,James Tiptree Jr.,3.81,312890214,9.78031E+12,eng,250,232,25,09/01/94,Orb Books,
7318,The Portable Arthur Miller,Arthur  Miller/Harold Clurman/Christopher Bigsby,4.21,142437557,9.78014E+12,eng,575,232,6,7/29/2003,Penguin Books,"{'alcoholism', 'Satanism', 'communism', 'poppets', 'Characters', 'theocracy', 'Fiction', 'Witchcraft', 'Puritains'}"
7319,The Crossing,Cormac McCarthy,4.13,517168952,9.78052E+12,eng,425,232,13,4/28/1996,Random House Value Publishing,"{'Muchachos', 'Fiction', 'Wolves'}"
7320,Management Information Systems: Managing the Digital Firm,Kenneth C. Laudon/Jane P. Laudon,3.5,131538411,9.78013E+12,en-US,736,231,16,03/01/05,Prentice Hall,{}
7321,The Diary of Virginia Woolf  Volume Five: 1936-1941,Virginia Woolf/Anne Olivier Bell/Andrew McNeillie,4.5,156260409,9.78016E+12,eng,424,231,8,9/30/1985,Mariner Books,{}
7322,The Secret City (Pyrates  #1),Chris Archer,4.11,439368510,9.78044E+12,eng,184,231,17,02/01/03,Scholastic Paperbacks,{}
7323,What are the Seven Wonders of the World?: And 100 Other Great Cultural Lists—Fully Explicated,Peter D'Epiro/Mary Desmond Pinkowish,3.77,385490623,9.78039E+12,eng,560,231,19,12/01/98,Anchor,{}
7324,Strange Attractors,William Sleator,3.72,140345825,9.78014E+12,eng,176,230,7,04/01/91,Puffin Books,{}
7325,Frankenstein,Mary Wollstonecraft Shelley/Susan J. Wolfson,3.79,321399536,9.78032E+12,eng,431,230,28,07/01/06,Pearson,"{'Novela', 'Monstres', 'Authors', 'Monstres'}"
7326,Great Speeches by African Americans: Frederick Douglass  Sojourner Truth  Dr. Martin Luther King  Jr.  Barack Obama  and Others,James Daley/Barack Obama/Martin Luther King Jr.,4.3,486447618,9.78049E+12,eng,160,230,21,4/28/2006,Dover Publications,{'History'}
7327,Ovid's Metamorphoses: Books 1-5,Ovid/William Scovil Anderson,4.27,806128941,9.78081E+12,eng,584,229,16,1/15/1998,University of Oklahoma Press,{}
7328,Sounds  Feelings  Thoughts:  Seventy Poems by Wislawa Szymborska,Wisława Szymborska/Magnus J. Kruyski,4.36,691013802,9.78069E+12,eng,232,229,22,8/21/1981,Princeton University Press,{}
7329,Interfictions: An Anthology of Interstitial Writing,Delia Sherman/Theodora Goss/K. Tempest Bradford/Karen Jordan Allen/Rachel Pollack/Veronica Schanoes/Mikal Trimm/Colin Greenland/Vandana Singh/Matthew Cheney/Léa Silhol/Adrián Ferrero/Holly Phillips/Catherynne M. Valente/Christopher Barzak/Leslie What/Anna Tambour/Joy Marchand/Jon Singer/Csilla Kleinheincz/Michael J. DeLuca,3.77,1931520240,9.78193E+12,eng,291,229,20,04/01/07,Small Beer Press,{}
7330,Fantasy Gone Wrong,Martin H. Greenberg/Brittiany A. Koren/Brian Stableford/Mickey Zucker Reichert/Fiona Patton/Jim C. Hines/Esther M. Friesner/Donald J. Bingle/Alan Dean Foster/Devon Monk/Phaedra M. Weldon/Christina F. York/Jana Paniccia/Josepha Sherman/Susan Sizemore/Michael Jasper/Janny Wurts/Lisanne Norman,3.45,756403804,9.78076E+12,eng,309,229,33,09/05/06,DAW,{}
7331,The Abandoned (Harrow House  #4),Douglas Clegg,3.45,843954108,9.78084E+12,eng,370,229,23,05/01/05,Leisure Books,{'Fiction'}
7332,Narcisse et Goldmund,Hermann Hesse,4.2,2253000043,9.78225E+12,fre,251,229,19,01/01/91,Le Livre de Poche,
7333,The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,4.13,471743674,9.78047E+12,en-US,245,228,16,10/01/05,John Wiley & Sons,{}
7334,Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester,4.33,1400033853,9.7814E+12,eng,304,228,44,4/13/2004,Anchor,{}
7335,Billy Budd  Sailor,Herman Melville/Harrison Hayford/Merton M. Sealts Jr.,3.12,226321320,9.78023E+12,eng,230,228,26,09/01/01,University of Chicago Press,"{'classics', 'Impressment'}"
7336,The Fashion System,Roland Barthes/Matthew    Ward/Richard Howard,3.54,520071778,9.78052E+12,eng,351,228,10,7/25/1990,University of California Press,"{'Fashion', 'Sociolinguistics', 'Semiotics', 'Terminology'}"
7337,The Age of Access: The New Culture of Hypercapitalism  Where All of Life Is a Paid-For Experience,Jeremy Rifkin/Ralph Fowler,3.82,1585420824,9.78159E+12,eng,320,228,12,03/05/01,Tarcher,"{'Business', 'Informationsgesellschaft', 'Informationsgesellschaft'}"
7338,Storming the Gates of Paradise: Landscapes for Politics,Rebecca Solnit,4.21,520251091,9.78052E+12,en-US,416,228,30,6/18/2007,University of California Press,"{'Landschaft', 'Kultur', 'Politik'}"
7339,The Night Remembers (Night  #1),Kathleen Eagle,3.79,380784912,9.78038E+12,eng,355,228,25,06/01/98,HarperTorch,{'Fiction'}
7340,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.99,140446389,9.78014E+12,eng,622,227,18,09/01/54,Penguin Classics,"{'Platonists', 'Collections', 'Historiography', 'Methodology', 'Sciences', 'Historiadores', 'METODOLOGIA', 'Logic', 'Literature', 'Historiae', 'CIENCIA', 'Brothers', 'Psychologie', 'Literature', 'Historiadores'}"
7341,DEATH NOTE デスノート 1,Tsugumi Ohba/Takeshi Obata/大場 つぐみ/小畑 健,4.43,4088736214,9.78409E+12,jpn,195,227,38,04/02/04,集英社,"{'Students', 'Fantastique', 'Notebooks', 'Notebooks', 'Fantastique'}"
7342,Salem's Lot,Stephen King/Ron McLarty,4.02,743536967,9.78074E+12,eng,17,227,54,1/19/2004,Simon & Schuster Audio,"{'arson', 'hitmen', 'hitmen', 'hitmen'}"
7343,The Shadow Party: How George Soros  Hillary Clinton  and Sixties Radicals Seized Control of the Democratic Party,David Horowitz/Richard Poe,4.2,1595550445,9.7816E+12,en-US,304,227,32,08/06/06,Thomas Nelson,{}
7344,Lies My Teacher Told Me about Christopher Columbus: What Your History Books Got Wrong,James W. Loewen,4,1565840089,9.78157E+12,eng,48,227,15,10/01/06,New Press,{'Spanish'}
7345,The Coming of Age,Simone de Beauvoir/Patrick O'Brian,3.88,039331443X,9.78039E+12,en-GB,592,227,14,6/17/1996,W. W. Norton  Company,"{'Vieillesse', 'Analysis', 'Analyse', 'Aged', 'Vieillesse'}"
7346,You'll Have Had Your Hole,Irvine Welsh,3.51,413728609,9.78041E+12,eng,76,227,5,04/02/98,Bloomsbury Methuen Drama,{}
7347,Charlotte's Web,E.B. White/Garth Williams/Rosemary Wells,4.17,61127760,9.78006E+12,en-US,224,227,18,10/31/2006,HarperCollins,"{'Swans', 'Friendship', 'Mice', 'Blind', 'Swine', 'Blind', 'Friendship', 'Stories', 'Mice', 'English', 'Pets', 'Amistad', 'Authors'}"
7348,The Case of the Marshmallow Monster (Jigsaw Jones  #11),James Preller/R.W. Alley,3.92,439184738,9.78044E+12,en-US,80,227,17,03/01/01,Scholastic Paperbacks,"{'Monsters', 'Fiction'}"
7349,More Leaves from the Inn of the Last Home (Dragonlance: Leaves from the Inn of the Last Home  #2),Margaret Weis/Tracy Hickman,4.01,786915161,9.78079E+12,en-US,256,227,1,06/01/00,Wizards of the Coast,{}
7350,The Annotated Waste Land with Eliot's Contemporary Prose,T.S. Eliot/Lawrence Rainey,4.11,300119941,9.7803E+12,eng,304,227,23,8/28/2006,Yale University Press,{}
7351,Alien Nation,Alan Dean Foster,3.55,446352640,9.78045E+12,eng,217,227,10,07/01/88,Warner Books,{}
7352,A Magic Crystal? (Marvin Redpost),Louis Sachar,3.76,747562830,9.78075E+12,eng,128,227,21,05/02/05,Bloomsbury Publishing PLC,{}
7353,Seventeen and In-Between,Barthe DeClements,3.81,140364757,9.78014E+12,eng,176,227,8,08/01/93,Puffin,{'Fiction'}
7354,Lost City (NUMA Files  #5),Clive Cussler/Paul Kemprecos,3.9,425204197,9.78043E+12,en-US,515,227,17,7/26/2005,G.P. Putnam's Sons,{'Immortalism'}
7355,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,4.1,140442758,9.78014E+12,en-US,160,226,20,1/30/1973,Penguin Classics,"{'Inspiration', 'Inspiration'}"
7356,Practicalities,Marguerite Duras/Barbara Bray,3.98,802133118,9.7808E+12,eng,143,226,19,10/22/1993,Grove Press,{'Interviews'}
7357,The Making of a Philosopher: My Journey Through Twentieth-Century Philosophy,Colin McGinn,3.65,60957603,9.78006E+12,eng,256,226,31,07/08/03,Harper Perennial,{}
7358,Alice's Adventures in Wonderland,Lewis Carroll/Helen Oxenbury,4.02,763608041,9.78076E+12,eng,207,226,27,10/06/99,Candlewick Press (MA),"{'tea', 'logic', 'Theft', 'curiosity', 'niñas', 'curiosity', 'novela', 'tea', 'Courts', 'Geologi', 'girls', 'Imagination', 'Crocheting', 'croquet', 'english', 'Dinosaurier', 'hookahs', 'Tribunaux', 'fantasy', 'rabbits', 'Tribunaux', 'logic', 'Dreams', 'Geologi', 'legends'}"
7359,Art Out of Time: Unknown Comics Visionaries  1900-1969,Dan Nadel,4.05,810958384,9.78081E+12,eng,320,226,24,06/01/06,Abrams,
7360,Wanderlust: A History of Walking,Rebecca Solnit,3.92,140286012,9.78014E+12,eng,326,226,25,06/01/01,Penguin Books (London),"{'Science', 'Wandelen', 'Wandern', 'Kultur', 'Science', 'Sociology'}"
7361,Bookends,Jane Green,3.72,767907809,9.78077E+12,eng,358,226,31,06/11/02,Broadway Books,"{'Friendship', 'Friendship'}"
7362,The Further Inquiry,Ken Kesey/Ron Bevirt,3.63,670831743,9.78067E+12,eng,215,226,3,10/01/90,Viking Books,{}
7363,Love's Executioner  And Other Tales Of Psychotherapy,Irvin D. Yalom,4.21,140128468,9.78014E+12,eng,270,226,17,1/31/1995,Penguin Books,{}
7364,Bold Land  Bold Love (Australian Trilogy  #1),Connie Mason,3.83,505522748,9.78051E+12,eng,469,225,16,08/01/98,Love Spell,{}
7365,Cat Breaking Free (Joe Grey  #11),Shirley Rousseau Murphy,4.22,60578122,9.78006E+12,eng,375,225,20,10/01/06,Avon,"{'Fiction', 'Mystery'}"
7366,Reinventing Jesus: How Contemporary Skeptics Miss the Real Jesus and Mislead Popular Culture,J. Ed Komoszewski/Daniel B. Wallace/M. James Sawyer,4.2,082542982X,9.78083E+12,en-US,347,225,21,05/09/06,Kregel Publications,"{'Bible', 'Bible', 'Bible', 'Religion'}"
7367,The Quiet American: Text and Criticism,Graham Greene/John Clark Pratt,3.97,014024350X,9.78014E+12,eng,515,225,17,01/01/96,Penguin Books,"{'Fiction', 'Fiction', 'British', 'Americans', 'Journalists'}"
7368,The Economics of Innocent Fraud: Truth for Our Time,John Kenneth Galbraith,3.6,618013245,9.78062E+12,en-US,62,225,28,4/26/2004,Houghton Mifflin Harcourt,{'Corporations'}
7369,La telaraña de Carlota,E.B. White/Guillermo Solana/Garth Williams,4.17,006075740X,9.78006E+12,spa,224,225,38,10/04/05,HarperCollins Espanol,"{'Cerdos', 'Arañas', 'Fiction', 'Araignées', 'Readers', 'Pets', 'Authors', 'Readers', 'Spiders', 'Amistad'}"
7370,The Medici Giraffe and Other Tales of Exotic Animals and Power,Marina Belozerskaya,3.53,316525650,9.78032E+12,eng,414,224,37,8/21/2006,Little  Brown and Company,{'Antiquarian'}
7371,The Role of the Reader: Explorations in the Semiotics of Texts,Umberto Eco,4.06,025320318X,9.78025E+12,eng,288,224,5,7/22/1979,Indiana University Press,{'Hermeneutics'}
7372,Philosophical Investigations,Ludwig Wittgenstein/G.E.M. Anscombe,4.23,24288101,9.78002E+12,eng,256,224,35,03/11/73,Pearson,"{'Philosophy', 'Philosophie', 'Sprachphilosophie', 'Sprachphilosophie'}"
7373,The Sultan's Bought Bride  (Princess Brides  #1),Jane Porter,3.74,037312418X,9.78037E+12,eng,192,224,20,8/25/2004,Harlequin Presents,"{'Passion', 'Fiction', 'Impersonation'}"
7374,Charlotte's Web,E.B. White/Garth Williams,4.17,140364498,9.78014E+12,eng,256,223,22,10/28/1993,Penguin Books  Limited (UK),"{'Blind', 'Blind', 'Amistad', 'Amistad', 'Animals', 'Pigs', 'Blind'}"
7375,Right Livelihoods: Three Novellas,Rick Moody,3.31,316166340,9.78032E+12,eng,240,223,47,06/01/07,Little Brown and Company,"{'Alcoholics', 'Fiction', 'Alcoholics'}"
7376,This Is Push: New Stories from the Edge,David Levithan/Patricia McCormick/Matthue Roth/Kevin Waltman/Samantha Schutz/Coe Booth/Eddie de Oliveira/Tanuja Desai Hidier/Kevin Brooks/Chris Wooding/Markus Zusak/Brian James/Kristen Kemp/Eireann Corrigan/Christopher Krovatin/Billy Merrell,3.63,439890284,9.78044E+12,eng,240,223,23,02/01/07,Push,"{'Noveller', 'Noveller'}"
7377,The Trouble With Violet,Anne Mazer/Bill Brown,3.89,439872464,9.78044E+12,eng,112,223,36,07/01/07,Scholastic Paperbacks,"{'Fiction', 'Sisters', 'Fiction'}"
7378,Balzac And The Little Chinese Seamstress,Dai Sijie/Ina Rilke,3.64,99452243,9.7801E+12,eng,172,223,22,4/17/2002,Random House (Vintage),{'History'}
7379,Romeo and Juliet,William Shakespeare/Paul D. Moliken,3.74,1580495788,9.78158E+12,eng,111,223,20,03/01/03,Prestwick House,"{'Quartos', 'Vendetta', 'Love', 'Love', 'Aufführung', 'Adaptations', 'History', 'Sources', 'Tragedies', 'Plays', 'Quartos', 'Families', 'Fiction', 'Families'}"
7380,The Organized Student: Teaching Children the Skills for Success in School and Beyond,Donna Goldberg/Jennifer Zwiebel,3.82,743270207,9.78074E+12,en-US,246,222,26,07/05/05,Touchstone,{}
7381,Homemade Love,bell hooks/Shane W. Evans,4.18,786806435,9.78079E+12,eng,32,222,33,12/23/2002,Jump At The Sun,{}
7382,The Complete Plays,Anton Chekhov/Laurence Senelick,4.47,393048853,9.78039E+12,eng,1060,222,12,01/03/06,W. W. Norton & Company,{}
7383,Programming in C,Stephen G. Kochan,3.96,672326663,7.52063E+11,eng,576,222,16,07/08/04,Sams,
7384,Never Go Home Again,Shannon Holmes,4.03,743496167,9.78074E+12,eng,336,222,11,9/27/2005,Atria Books,{'Fiction'}
7385,The Visible Hand: The Managerial Revolution in American Business,Alfred D. Chandler Jr.,4.01,674940520,9.78067E+12,en-US,624,222,26,01/01/77,Belknap Press,"{'États', 'États', 'History', 'Industries', 'États'}"
7386,Legends  Lies  Cherished Myths of World History,Richard Shenkman,3.47,60922559,9.78006E+12,eng,320,222,16,11/29/2011,William Morrow Paperbacks,{'Historia'}
7387,The Virtues of Aging,Jimmy Carter,3.55,345425928,9.78035E+12,eng,160,221,36,10/13/1998,Ballantine Books,{}
7388,Amazing Disgrace (Gerald Samper #2),James Hamilton-Paterson,3.8,1933372192,9.78193E+12,eng,320,221,34,11/01/06,Europa Editions,{'Ghostwriters'}
7389,Prodigal Blues,Gary A. Braunbeck/Deena Warner,4.25,1587671093,9.78159E+12,eng,304,221,28,05/01/06,Cemetery Dance Publications,
7390,Candide: or  Optimism,Voltaire/Peter Constantine/Diane Johnson,3.77,812972015,9.78081E+12,eng,144,221,29,10/11/05,Modern Library,"{'Enlightenment', 'German', 'Ethics', 'Edema', 'Candide', 'Happiness', 'Philosophy', 'Satire', 'Literature', 'Teachers', 'Inquisition', 'Candide', 'Lifestyles', 'Frans', 'Philosophy'}"
7391,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,439573882,9.78044E+12,eng,309,221,13,10/01/03,Scholastic Inc.,"{'Computers', 'Fairies', 'Fiction', 'Fiction', 'Fairies'}"
7392,For the Sake of Argument: Essays and Minority Reports,Christopher Hitchens,4.16,860916286,9.78086E+12,en-GB,368,221,9,9/17/1994,Verso,{}
7393,McNally's Alibi (Archy McNally Novels),Vincent Lardo/Lawrence Sanders,3.9,425191192,9.78043E+12,eng,304,221,4,08/05/03,Berkley,"{'Fiction', 'Manuscripts'}"
7394,Roald Dahl: A Biography,Jeremy Treglown,3.62,156001993,9.78016E+12,eng,336,221,26,06/05/95,Mariner Books,{}
7395,Vincent Van Gogh: Portrait of an Artist,Jan Greenberg/Sandra Jordan,3.94,440419174,9.78044E+12,eng,144,220,38,1/14/2003,Yearling,
7396,Roses Are Red (Alex Cross  #6),James Patterson,4.04,747266999,9.78075E+12,eng,421,220,19,6/25/2001,Headline,{}
